ICAO,Name,Country,Latitude,Longitude
FMNO,Soalala Airport,Madagascar,-16.10169,45.358837
FMNP,Mampikony Airport,Madagascar,-16.07226934,47.64416456
KTTS,Nasa Shuttle Landing Facility Airport,Madagascar,28.61499977,-80.69450378
FMNX,Mandritsara Airport,Madagascar,-15.833049,48.833284
FMSJ,Manja Airport,Madagascar,-21.426105,44.316509
FNCT,Catumbela Airport,Angola,-12.4792,13.4869
FNDU,Dundo Airport,Angola,-7.400889874,20.81850052
FNGI,Ngjiva Pereira Airport,Angola,-17.0435009,15.68379974
FNMO,Namibe Airport,Angola,-15.26119995,12.14680004
FOGK,Koulamoutou Mabimbi Airport,Gabon,-1.184610009,12.44130039
FOGM,Mouilla Ville Airport,Gabon,-1.84513998,11.05669975
FOOT,Tchibanga Airport,Gabon,-2.849999905,11.0170002
FQCH,Chimoio Airport,Mozambique,-19.15130043,33.42900085
FTTA,Sarh Airport,Chad,9.14444,18.374399
FWCM,Club Makokola Airport,Malawi,-14.30690002,35.13249969
FYLZ,Luderitz Airport,Namibia,-26.68740082,15.24289989
FYOA,Ondangwa Airport,Namibia,-17.878201,15.9526
FYOG,Oranjemund Airport,Namibia,-28.5847,16.446699
FYSM,Swakopmund Airport,Namibia,-22.66189957,14.56809998
FYWE,Eros Airport,Namibia,-22.61219978,17.08040047
FZAJ,Boma Airport,Congo (Kinshasa),-5.854000092,13.06400013
FZAM,Tshimpi Airport,Congo (Kinshasa),-5.799610138,13.44040012
FZBA,Inongo Airport,Congo (Kinshasa),-1.947219968,18.28580093
FZBI,Nioki Airport,Congo (Kinshasa),-2.717499971,17.68470001
FZBT,Basango Mboliasa Airport,Congo (Kinshasa),-1.434999943,19.02400017
FZEN,Basankusu Airport,Congo (Kinshasa),1.224720001,19.78890038
FZUK,Tshikapa Airport,Congo (Kinshasa),-6.43833,20.794701
FZVA,Lodja Airport,Congo (Kinshasa),-3.417000055,23.45000076
FZVS,Ilebo Airport,Congo (Kinshasa),-4.329919,20.590124
EGOU,Outer Skerries Airport,United Kingdom,60.4252,-0.75
GCGM,La Gomera Airport,Spain,28.02960014,-17.21459961
GFBN,Sherbro International Airport,Sierra Leone,7.532420158,-12.51889992
GFBO,Bo Airport,Sierra Leone,7.944399834,-11.76099968
GFKE,Kenema Airport,Sierra Leone,7.891290188,-11.17660046
GGOV,Osvaldo Vieira International Airport,Guinea-Bissau,11.89480019,-15.65369987
GMMA,Smara Airport,Western Sahara,26.7318,-11.6847
GMMH,Dakhla Airport,Western Sahara,23.7183,-15.932
GMMI,Mogador Airport,Morocco,31.39749908,-9.681670189
GMML,Hassan I Airport,Western Sahara,27.151699,-13.2192
GMMW,Nador International Airport,Morocco,34.98880005,-3.028209925
GVNP,Praia International Airport,Cape Verde,14.92450047,-23.49349976
GVSF,São Filipe Airport,Cape Verde,14.88500023,-24.47999954
HABC,Baco Airport,Ethiopia,5.78287,36.562
HABE,Beica Airport,Ethiopia,9.386389732,34.52190018
HADC,Combolcha Airport,Ethiopia,11.08250046,39.71139908
HADD,Dembidollo Airport,Ethiopia,8.553999901,34.85800171
HAGO,Gode Airport,Ethiopia,5.935130119,43.57860184
HAGR,Gore Airport,Ethiopia,8.1614,35.5529
HAKD,Kabri Dehar Airport,Ethiopia,6.734,44.252998
HAMT,Mizan Teferi Airport,Ethiopia,6.9571,35.5547
HATP,Tippi Airport,Ethiopia,7.2024,35.415
HCMA,Alula Airport,Somalia,11.9582,50.748
HCMF,Bosaso Airport,Somalia,11.27530003,49.1493988
HCMM,Aden Adde International Airport,Somalia,2.01444006,45.30469894
HCMR,Galcaio Airport,Somalia,6.780829906,47.45470047
HCMV,Burao Airport,Somalia,9.5275,45.5549
HEAR,El Arish International Airport,Egypt,31.07329941,33.83580017
HEAT,Assiut International Airport,Egypt,27.04649925,31.01199913
HKAM,Amboseli Airport,Kenya,-2.645050049,37.25310135
HKLK,Lokichoggio Airport,Kenya,4.204120159,34.34820175
HKML,Malindi Airport,Kenya,-3.229310036,40.10169983
HKNY,Nanyuki Airport,Kenya,-0.062398899,37.041008
HLGD,Gardabya Airport,Libya,31.06349945,16.59499931
HLGN,Gamal Abdel Nasser Airport,Libya,31.861,23.907
HLLM,Mitiga Airport,Libya,32.89410019,13.27600002
HLLQ,La Abraq Airport,Libya,32.7887001,21.96430016
HSAT,Atbara Airport,Sudan,17.71034431,34.05701828
HSNN,Nyala Airport,Sudan,12.05350018,24.95619965
HSPN,Port Sudan New International Airport,Sudan,19.43359947,37.23410034
HTBU,Bukoba Airport,Tanzania,-1.332,31.8212
HTKA,Kigoma Airport,Tanzania,-4.8862,29.6709
HTLI,Lindi Airport,Tanzania,-9.85111,39.757801
HTMU,Musoma Airport,Tanzania,-1.503,33.8021
HTSY,Shinyanga Airport,Tanzania,-3.6093,33.5035
HTTB,Tabora Airport,Tanzania,-5.07638979,32.83330154
HUAR,Arua Airport,Uganda,3.049999952,30.91699982
HUGU,Gulu Airport,Uganda,2.805560112,32.27180099
VA1P,Diu Airport,India,20.71310043,70.9210968
KABR,Aberdeen Regional Airport,United States,45.44910049,-98.42179871
KABY,Southwest Georgia Regional Airport,United States,31.53549957,-84.19450378
KAHN,Athens Ben Epps Airport,United States,33.94860077,-83.32630157
KALM,Alamogordo White Sands Regional Airport,United States,32.83990097,-105.9909973
KALO,Waterloo Regional Airport,United States,42.55709839,-92.40029907
KALW,Walla Walla Regional Airport,United States,46.09489822,-118.288002
KAPN,Alpena County Regional Airport,United States,45.0780983,-83.56030273
KATY,Watertown Regional Airport,United States,44.91400146,-97.15470123
KBFD,Bradford Regional Airport,United States,41.80310059,-78.64009857
KBFF,Western Neb. Rgnl/William B. Heilig Airport,United States,41.87400055,-103.5960007
KBKW,Raleigh County Memorial Airport,United States,37.78730011,-81.12419891
KBQK,Brunswick Golden Isles Airport,United States,31.25880051,-81.46649933
KBRL,Southeast Iowa Regional Airport,United States,40.78319931,-91.12550354
KCEC,Jack Mc Namara Field Airport,United States,41.78020096,-124.2369995
KCGI,Cape Girardeau Regional Airport,United States,37.22529984,-89.57080078
KCIU,Chippewa County International Airport,United States,46.25080109,-84.47239685
KCKB,North Central West Virginia Airport,United States,39.29660034,-80.22810364
KCLM,William R Fairchild International Airport,United States,48.12020111,-123.5
KCMX,Houghton County Memorial Airport,United States,47.16839981,-88.4890976
KDDC,Dodge City Regional Airport,United States,37.76340103,-99.96559906
KDUJ,DuBois Regional Airport,United States,41.17829895,-78.8986969
KEAU,Chippewa Valley Regional Airport,United States,44.86579895,-91.48429871
KEKO,Elko Regional Airport,United States,40.82490158,-115.7919998
KEWB,New Bedford Regional Airport,United States,41.67610168,-70.95690155
KFAY,Fayetteville Regional Grannis Field,United States,34.99119949,-78.88030243
KGGW,Wokal Field Glasgow International Airport,United States,48.212502,-106.614998
KGRI,Central Nebraska Regional Airport,United States,40.96749878,-98.30960083
KHOT,Memorial Field,United States,34.47800064,-93.09619904
KHTS,Tri-State/Milton J. Ferguson Field,United States,38.36669922,-82.55799866
Q51,Kili Airport,Marshall Islands,5.644515,169.119507
KIRK,Kirksville Regional Airport,United States,40.09349823,-92.54489899
KJMS,Jamestown Regional Airport,United States,46.92969894,-98.67819977
KLAR,Laramie Regional Airport,United States,41.31209946,-105.6750031
KLBE,Arnold Palmer Regional Airport,United States,40.27590179,-79.40480042
KLBF,North Platte Regional Airport Lee Bird Field,United States,41.12620163,-100.6839981
KLEB,Lebanon Municipal Airport,United States,43.62609863,-72.30419922
KLMT,Crater Lake-Klamath Regional Airport,United States,42.156101,-121.733002
KLNS,Lancaster Airport,United States,40.12170029,-76.2960968
KLWT,Lewistown Municipal Airport,United States,47.04930115,-109.4670029
KLYH,Lynchburg Regional Preston Glenn Field,United States,37.3266983,-79.20040131
KMKG,Muskegon County Airport,United States,43.16949844,-86.23819733
KMLS,Frank Wiley Field,United States,46.4280014,-105.8860016
KMSL,Northwest Alabama Regional Airport,United States,34.74530029,-87.61019897
KOTH,Southwest Oregon Regional Airport,United States,43.417099,-124.2460022
KOWB,Owensboro Daviess County Airport,United States,37.74010086,-87.16680145
KPIB,Hattiesburg Laurel Regional Airport,United States,31.46710014,-89.33709717
KPIH,Pocatello Regional Airport,United States,42.90980148,-112.5960007
KPIR,Pierre Regional Airport,United States,44.38270187,-100.2860031
KPLN,Pellston Regional Airport of Emmet County Airport,United States,45.57089996,-84.79669952
KPSM,Portsmouth International at Pease Airport,United States,43.07789993,-70.82330322
KRDG,Reading Regional Carl A Spaatz Field,United States,40.37850189,-75.96520233
KRHI,Rhinelander Oneida County Airport,United States,45.63119888,-89.46749878
KRKS,Southwest Wyoming Regional Airport,United States,41.5942,-109.065001
KRUT,Rutland - Southern Vermont Regional Airport,United States,43.52939987,-72.94960022
KSBP,San Luis County Regional Airport,United States,35.23680115,-120.6419983
KSHR,Sheridan County Airport,United States,44.76919937,-106.9800034
KSLK,Adirondack Regional Airport,United States,44.38529968,-74.20619965
KSLN,Salina Municipal Airport,United States,38.79100037,-97.65219879
KSMX,Santa Maria Pub/Capt G Allan Hancock Field,United States,34.89889908,-120.4570007
KTUP,Tupelo Regional Airport,United States,34.26810074,-88.76989746
KUIN,Quincy Regional Baldwin Field,United States,39.94269943,-91.19460297
KVCT,Victoria Regional Airport,United States,28.8526001,-96.91850281
KVLD,Valdosta Regional Airport,United States,30.78249931,-83.27670288
KWRL,Worland Municipal Airport,United States,43.96569824,-107.9509964
KYKM,Yakima Air Terminal McAllister Field,United States,46.56819916,-120.5439987
LCEN,Ercan International Airport,Cyprus,35.15470123,33.49610138
LELO,Logroño-Agoncillo Airport,Spain,42.46095349,-2.322235107
LFEY,Île d'Yeu Airport,France,46.71860123,-2.391109943
LFJR,Angers-Loire Airport,France,47.560299,-0.312222
LFTZ,La Môle Airport,France,43.205399,6.482
LGSO,Syros Airport,Greece,37.42279816,24.95089912
LHPP,Pécs-Pogány Airport,Hungary,45.990898,18.240996
LHPR,Győr-Pér International Airport,Hungary,47.624401,17.813601
LHSM,Sármellék International Airport,Hungary,46.686391,17.159084
LIMW,Aosta Airport,Italy,45.738499,7.36872
LIRI,Salerno Costa d'Amalfi Airport,Italy,40.620399,14.9113
LPCR,Corvo Airport,Portugal,39.671501,-31.1136
LQBK,Banja Luka International Airport,Bosnia and Herzegovina,44.94139862,17.29750061
LTBO,Uşak Airport,Turkey,38.68149948,29.47170067
LTCF,Kars Airport,Turkey,40.56219864,43.11500168
LTCH,Şanlıurfa Airport,Turkey,37.09429932,38.8470993
LTCN,Kahramanmaraş Airport,Turkey,37.53882599,36.95352173
LTCO,Ağrı Airport,Turkey,39.65454102,43.02597809
LTCP,Adıyaman Airport,Turkey,37.73139954,38.46889877
LTFC,Süleyman Demirel International Airport,Turkey,37.85540009,30.36840057
LTFD,Balıkesir Körfez Airport,Turkey,39.55459976,27.01379967
LTFH,Samsun Çarşamba Airport,Turkey,41.254501,36.567101
LZZI,Žilina Airport,Slovakia,49.23149872,18.6135006
MBGT,JAGS McCartney International Airport,Turks and Caicos Islands,21.44449997,-71.14230347
MBMC,Middle Caicos Airport,Turks and Caicos Islands,21.82602,-71.8025
MBSY,Salt Cay Airport,Turks and Caicos Islands,21.33300018,-71.19999695
MDCY,Samaná El Catey International Airport,Dominican Republic,19.2670002,-69.74199677
MDJB,La Isabela International Airport,Dominican Republic,18.57250023,-69.98560333
MGPB,Puerto Barrios Airport,Guatemala,15.7309,-88.583801
MGQZ,Quezaltenango Airport,Guatemala,14.8656,-91.501999
03N,Utirik Airport,Marshall Islands,11.222,169.852005
MHAH,Ahuas Airport,Honduras,15.4722,-84.352203
MHPL,Puerto Lempira Airport,Honduras,15.2622,-83.781197
MLIP,Mili Island Airport,Marshall Islands,6.08333,171.733002
MMCY,Captain Rogelio Castillo National Airport,Mexico,20.546,-100.887001
MMDA,Ciudad Constitución Airport,Mexico,25.05380058,-111.6149979
MMGR,Guerrero Negro Airport,Mexico,28.0261,-114.024002
MMJA,El Lencero Airport,Mexico,19.47509956,-96.79750061
MPCE,Alonso Valderrama Airport,Panama,7.987840176,-80.40969849
MPEJ,Enrique Adolfo Jimenez Airport,Panama,9.356639862,-79.86740112
MPJE,Jaqué Airport,Panama,7.517779827,-78.15720367
MPLP,Captain Ramon Xatruch Airport,Panama,8.406669617,-78.14170074
MRAO,Aerotortuguero Airport,Costa Rica,10.42,-83.6095
MRBC,Barra del Colorado Airport,Costa Rica,10.76869965,-83.58560181
MRCV,Cabo Velas Airport,Costa Rica,10.35569954,-85.85289764
MRIA,Islita Airport,Costa Rica,9.856109619,-85.3707962
MRPJ,Puerto Jimenez Airport,Costa Rica,8.533329964,-83.30000305
MRPV,Tobias Bolanos International Airport,Costa Rica,9.957050323,-84.13980103
MRSR,(Duplicate) Playa Samara Airport,Costa Rica,9.87,-85.48
MTJE,Jérémie Airport,Haiti,18.66309929,-74.17030334
MTPX,Port-de-Paix Airport,Haiti,19.93359947,-72.84860229
MUOC,Cayo Coco Airport,Cuba,22.51320076,-78.51100159
MUTD,Alberto Delgado Airport,Cuba,21.78829956,-79.99720001
MYAK,Congo Town Airport,Bahamas,24.158701,-77.589798
MYCA,Arthur's Town Airport,Bahamas,24.6294,-75.673797
MYCB,New Bight Airport,Bahamas,24.3153,-75.452301
MYCI,Colonel Hill Airport,Bahamas,22.74559975,-74.18240356
MYPI,Nassau Paradise Island Airport,Bahamas,25.08300018,-77.30000305
NCAT,Enua Airport,Cook Islands,-19.96780014,-158.1190033
NCMG,Mangaia Island Airport,Cook Islands,-21.89598656,-157.906662
NCMH,Manihiki Island Airport,Cook Islands,-10.3767004,-161.0019989
NCMK,Mauke Airport,Cook Islands,-20.13610077,-157.3450012
NCMR,Mitiaro Island Airport,Cook Islands,-19.84250069,-157.7030029
NCPY,Tongareva Airport,Cook Islands,-9.014369965,-158.0324097
NFCI,Cicia Airport,Fiji,-17.74329948,-179.3419952
NFFO,Malolo Lailai Island Airport,Fiji,-17.7779007,177.1970062
NFKD,Vunisea Airport,Fiji,-19.05809975,178.1569977
NFMA,Mana Island Airport,Fiji,-17.67309952,177.0980072
NFMO,Moala Airport,Fiji,-18.56669998,179.951004
NFNG,Ngau Airport,Fiji,-18.11560059,179.3399963
NFNK,Lakeba Island Airport,Fiji,-18.19919968,-178.8170013
NFNL,Labasa Airport,Fiji,-16.4666996,179.3399963
NFNM,Matei Airport,Fiji,-16.69059944,-179.8769989
NFNO,Koro Island Airport,Fiji,-17.3458004,179.4219971
NFNR,Rotuma Airport,Fiji,-12.48250008,177.0709991
NFNS,Savusavu Airport,Fiji,-16.80279922,179.3410034
NFTE,Kaufana Airport,Tonga,-21.37829971,-174.9579926
NFTL,Lifuka Island Airport,Tonga,-19.77700043,-174.3410034
NFTO,Mata'aho Airport,Tonga,-15.57079983,-175.6329956
NFTP,Kuini Lavenia Airport,Tonga,-15.977297,-173.791089
NFVB,Vanua Balavu Airport,Fiji,-17.2689991,-178.9759979
NIUE,Niue International Airport,Niue,-19.07903099,-169.9255981
NLWF,Pointe Vele Airport,Wallis and Futuna,-14.31140041,-178.0659943
NSMA,Maota Airport,Samoa,-13.74230003,-172.2579956
NTGD,Apataki Airport,French Polynesia,-15.5736,-146.414993
NTHE,Ahe Airport,French Polynesia,-14.42809963,-146.2570038
NTMN,Hiva Oa-Atuona Airport,French Polynesia,-9.768790245,-139.0110016
NTMP,Ua Pou Airport,French Polynesia,-9.35167,-140.078003
NTMU,Ua Huka Airport,French Polynesia,-8.93611,-139.552002
NVSA,Mota Lava Airport,Vanuatu,-13.66600037,167.7120056
NVSC,Sola Airport,Vanuatu,-13.85169983,167.5370026
NVSD,Torres Airstrip,Vanuatu,-13.32800007,166.6380005
NVSE,Siwo Airport,Vanuatu,-17.09029961,168.3430023
NVSF,Craig Cove Airport,Vanuatu,-16.264999,167.923996
NVSG,Longana Airport,Vanuatu,-15.30669975,167.9669952
NVSH,Sara Airport,Vanuatu,-15.4708004,168.1519928
NVSI,Tavie Airport,Vanuatu,-16.43899918,168.2570038
NVSL,Lamap Airport,Vanuatu,-16.4611228,167.829253
NVSM,Lamen Bay Airport,Vanuatu,-16.58419991,168.1589966
NVSN,Maewo-Naone Airport,Vanuatu,-15,168.0829926
NVSO,Lonorore Airport,Vanuatu,-15.86559963,168.1719971
NVSP,Norsup Airport,Vanuatu,-16.0797,167.401001
NVSQ,Gaua Island Airport,Vanuatu,-14.21809959,167.5870056
NVSR,Redcliffe Airport,Vanuatu,-15.47200012,167.8350067
NVSS,Santo Pekoa International Airport,Vanuatu,-15.50500011,167.2200012
NVST,Tongoa Airport,Vanuatu,-16.89109993,168.5509949
NVSU,Uléi Airport,Vanuatu,-16.3297,168.3011
NVSV,Valesdir Airport,Vanuatu,-16.79610062,168.177002
NVSX,Southwest Bay Airport,Vanuatu,-16.4864,167.4472
NVSZ,North West Santo Airport,Vanuatu,-14.88169956,166.5579987
NVVA,Aneityum Airport,Vanuatu,-20.24920082,169.7709961
NVVB,Aniwa Airport,Vanuatu,-19.2346,169.6009
NVVD,Dillon's Bay Airport,Vanuatu,-18.76939964,169.0010071
NVVF,Futuna Airport,Vanuatu,-19.51639938,170.2319946
NVVI,Ipota Airport,Vanuatu,-18.856389,169.283333
NWWA,Tiga Airport,New Caledonia,-21.09609985,167.8040009
NWWC,Île Art - Waala Airport,New Caledonia,-19.72060013,163.6609955
NWWE,Île des Pins Airport,New Caledonia,-22.58889961,167.4559937
OAFZ,Fayzabad Airport,Afghanistan,37.121101,70.518097
OEDW,Dawadmi Domestic Airport,Saudi Arabia,24.5,44.40000153
OESK,Al-Jawf Domestic Airport,Saudi Arabia,29.78510094,40.09999847
OEWD,Wadi Al Dawasir Airport,Saudi Arabia,20.50429916,45.19960022
OICK,Khoram Abad Airport,Iran,33.4353981,48.28290176
OIKM,Bam Airport,Iran,29.08419991,58.45000076
OIKR,Rafsanjan Airport,Iran,30.29770088,56.05110168
OIMN,Bojnord Airport,Iran,37.49300003,57.30820084
OIMS,Sabzevar National Airport,Iran,36.16809845,57.59519958
OINN,Noshahr Airport,Iran,36.66329956,51.46469879
OINZ,Dasht-e Naz Airport,Iran,36.63579941,53.1935997
OISL,Lar Airport,Iran,27.67469978,54.38330078
OITL,Ardabil Airport,Iran,38.32569885,48.42440033
OITR,Urmia Airport,Iran,37.66809845,45.06869888
OMAL,Al Ain International Airport,United Arab Emirates,24.26169968,55.60919952
OPBN,Bannu Airport,Pakistan,32.9729,70.527901
OPBW,Bahawalpur Airport,Pakistan,29.34810066,71.71800232
OPCH,Chitral Airport,Pakistan,35.88660049,71.80059814
OPDB,Dalbandin Airport,Pakistan,28.87829971,64.39980316
OPDG,Dera Ghazi Khan Airport,Pakistan,29.96100044,70.48590088
OPDI,Dera Ismael Khan Airport,Pakistan,31.90940094,70.89659882
OPJI,Jiwani Airport,Pakistan,25.06780052,61.80540085
OPKD,Hyderabad Airport,Pakistan,25.3181,68.366096
OPKH,Khuzdar Airport,Pakistan,27.79059982,66.64730072
OPOR,Ormara Airport,Pakistan,25.27470016,64.58599854
OPPC,Parachinar Airport,Pakistan,33.90209961,70.07160187
OPSD,Skardu Airport,Pakistan,35.33549881,75.53600311
OPSN,Sehwan Sharif Airport,Pakistan,26.47310066,67.71720123
OPTU,Turbat International Airport,Pakistan,25.9864006,63.03020096
ORSU,Sulaymaniyah International Airport,Iraq,35.5617485,45.31673813
OSKL,Kamishly Airport,Syria,37.02059937,41.19139862
OYSY,Sayun International Airport,Yemen,15.96609974,48.78829956
PADK,Adak Airport,United States,51.87799835,-176.6459961
PAGS,Gustavus Airport,United States,58.4253006,-135.7070007
PAGY,Skagway Airport,United States,59.46009827,-135.3159943
PAHC,Holy Cross Airport,United States,62.18830109,-159.7749939
PAHN,Haines Airport,United States,59.24380112,-135.5240021
PALG,Kalskag Airport,United States,61.53630066,-160.3410034
PAMC,McGrath Airport,United States,62.95289993,-155.6060028
PAMO,Mountain Village Airport,United States,62.09540176,-163.6820068
PANI,Aniak Airport,United States,61.58160019,-159.5429993
PAVA,Chevak Airport,United States,61.5409,-165.6005
PAWG,Wrangell Airport,United States,56.48429871,-132.3699951
AYBM,Balimo Airport,Papua New Guinea,-8.050000191,142.9329987
AYBA,Baimuru Airport,Papua New Guinea,-7.496860027,144.8199005
PHLU,Kalaupapa Airport,United States,21.21100044,-156.973999
PKMA,Eniwetok Airport,Marshall Islands,11.34070015,162.3280029
RCFG,Matsu Nangan Airport,Taiwan,26.1598,119.958
RCKW,Hengchun Airport,Taiwan,22.04109955,120.7300034
RCMT,Matsu Beigan Airport,Taiwan,26.224199,120.002998
RJCK,Kushiro Airport,Japan,43.04100037,144.1929932
RJCO,Okadama Airport,Japan,43.117447,141.38134
RJFS,Saga Airport,Japan,33.14970016,130.302002
RJNA,Nagoya Airport,Japan,35.25500107,136.923996
RJOW,Iwami Airport,Japan,34.67639923,131.7899933
RJSF,Fukushima Airport,Japan,37.22740173,140.4309998
RJSR,Odate Noshiro Airport,Japan,40.19189835,140.3710022
RJSY,Shonai Airport,Japan,38.81219864,139.7870026
RJTQ,Miyakejima Airport,Japan,34.07360077,139.5599976
RKJK,Kunsan Air Base,South Korea,35.90380096,126.6159973
RKJM,Mokpo Heliport,South Korea,34.75889969,126.3799973
RKNW,Wonju/Hoengseong Air Base (K-38/K-46),South Korea,37.441201,127.963858
RKNY,Yangyang International Airport,South Korea,38.061298,128.669006
RKPS,Sacheon Air Base/Airport,South Korea,35.088591,128.071747
RKTU,Cheongju International Airport/Cheongju Air Base (K-59/G-513),South Korea,36.717008,127.498741
RPLB,Subic Bay International Airport,Philippines,14.79440022,120.2710037
RPLO,Cuyo Airport,Philippines,10.85809994,121.0690002
RPMB,Rajah Buayan Air Base,Philippines,6.106440067,125.2350006
RPMH,Camiguin Airport,Philippines,9.253520012,124.7070007
RPMJ,Jolo Airport,Philippines,6.05366993,121.0110016
RPMN,Sanga Sanga Airport,Philippines,5.046991,119.742996
RPMS,Surigao Airport,Philippines,9.755838326,125.4809475
RPMW,Tandag Airport,Philippines,9.072110176,126.1709976
RPUN,Naga Airport,Philippines,13.5848999,123.2699966
RPUO,Basco Airport,Philippines,20.4513,121.980003
RPUS,San Fernando Airport,Philippines,16.59560013,120.3030014
RPUT,Tuguegarao Airport,Philippines,17.64336768,121.7331505
RPUV,Virac Airport,Philippines,13.5763998,124.2060013
RPVC,Calbayog Airport,Philippines,12.07269955,124.5449982
RPVF,Catarman National Airport,Philippines,12.5024004,124.6360016
RPVJ,Moises R. Espinosa Airport,Philippines,12.369682,123.630095
RPVR,Roxas Airport,Philippines,11.59770012,122.7519989
SAST,General Enrique Mosconi Airport,Argentina,-22.6196003,-63.79370117
SAVH,Las Heras Airport,Argentina,-46.53829956,-68.96530151
SAVN,Antoine de Saint Exupéry Airport,Argentina,-40.7512,-65.0343
SAWA,Lago Argentino Airport,Argentina,-50.336102,-72.248596
SAWR,Gobernador Gregores Airport,Argentina,-48.7831,-70.150002
SAZL,Santa Teresita Airport,Argentina,-36.5423,-56.7218
SAZO,Necochea Airport,Argentina,-38.4831,-58.8172
SBJU,Orlando Bezerra de Menezes Airport,Brazil,-7.218959808,-39.27009964
SBLE,Coronel Horácio de Mattos Airport,Brazil,-12.4822998,-41.27700043
SBME,Macaé Airport,Brazil,-22.34300041,-41.76599884
SBML,Frank Miloye Milenkowichi–Marília State Airport,Brazil,-22.19689941,-49.92639923
SBQV,Vitória da Conquista Airport,Brazil,-14.86279964,-40.86309814
SBSM,Santa Maria Airport,Brazil,-29.711399,-53.688202
SBTD,Toledo Airport,Brazil,-24.6863,-53.697498
SCES,Ricardo García Posada Airport,Chile,-26.31110001,-69.76519775
SCPC,Pucón Airport,Chile,-39.2928009,-71.91590118
SDCO,Sorocaba Airport,Brazil,-23.478001,-47.490002
SEST,San Cristóbal Airport,Ecuador,-0.910206,-89.617401
SETM,Camilo Ponce Enriquez Airport,Ecuador,-3.99589,-79.371902
SETN,General Rivadeneira Airport,Ecuador,0.978519022,-79.62660217
SFAL,Port Stanley Airport,Falkland Islands,-51.68569946,-57.77759933
SKGO,Santa Ana Airport,Colombia,4.75818,-75.9557
SKGZ,La Jagua Airport,Colombia,2.1464,-75.6944
SKLG,Caucaya Airport,Colombia,-0.182278,-74.7708
SKLP,La Pedrera Airport,Colombia,-1.32861,-69.5797
SKNQ,Reyes Murillo Airport,Colombia,5.6964,-77.2806
SKPD,Obando Airport,Colombia,3.85353,-67.9062
SKYP,El Yopal Airport,Colombia,5.31911,-72.384
SLGY,Capitán de Av. Emilio Beltrán Airport,Bolivia,-10.82059956,-65.34559631
SLPR,Puerto Rico Airport,Bolivia,-11.107663,-67.551155
SLRI,Capitán Av. Selin Zeitun Lopez Airport,Bolivia,-11,-66
SLRY,Reyes Airport,Bolivia,-14.3044,-67.353401
SLSB,Capitán Av. German Quiroga G. Airport,Bolivia,-14.85919952,-66.73750305
SMZO,Zorg en Hoop Airport,Suriname,5.81108,-55.190701
SNMU,Mucuri Airport,Brazil,-18.0489006,-39.86420059
SPBC,Caballococha Airport,Peru,-3.916860104,-70.5082016
SPJR,Mayor General FAP Armando Revoredo Iglesias Airport,Peru,-7.139180183,-78.48940277
SPNC,Alferez Fap David Figueroa Fernandini Airport,Peru,-9.878809929,-76.20480347
SPZA,Maria Reiche Neuman Airport,Peru,-14.85400009,-74.96150208
SSZR,Santa Rosa Airport,Brazil,-27.9067,-54.520401
SUPE,El Jagüel / Punta del Este Airport,Uruguay,-34.91699982,-54.91699982
SVBS,Escuela Mariscal Sucre Airport,Venezuela,10.24997807,-67.64942169
SVVG,Juan Pablo Pérez Alfonso Airport,Venezuela,8.624139,-71.672668
SWJI,Ji-Paraná Airport,Brazil,-10.87080002,-61.8465004
TAPH,Codrington Airport,Antigua and Barbuda,17.635799,-61.828602
TFFA,La Désirade Airport,Guadeloupe,16.296902,-61.0844
TFFB,Baillif Airport,Guadeloupe,16.01329994,-61.74219894
TFFC,St-François Airport,Guadeloupe,16.25779915,-61.26250076
TFFM,Les Bases Airport,Guadeloupe,15.86870003,-61.27000046
TKPN,Vance W. Amory International Airport,Saint Kitts and Nevis,17.20569992,-62.58990097
TUPW,Virgin Gorda Airport,British Virgin Islands,18.44639969,-64.42749786
TVSB,J F Mitchell Airport,Saint Vincent and the Grenadines,12.98840046,-61.26200104
TVSU,Union Island International Airport,Saint Vincent and the Grenadines,12.60013485,-61.41194534
UACK,Kokshetau Airport,Kazakhstan,53.329102,69.594597
UACP,Petropavlosk South Airport,Kazakhstan,54.77470016,69.18389893
UAKD,Zhezkazgan Airport,Kazakhstan,47.708302,67.733299
UASK,Ust-Kamennogorsk Airport,Kazakhstan,50.03659821,82.49420166
UAUU,Kostanay West Airport,Kazakhstan,53.20690155,63.5503006
UBBG,Ganja Airport,Azerbaijan,40.73770142,46.31760025
UBBN,Nakhchivan Airport,Azerbaijan,39.18880081,45.45840073
UELL,Chulman Airport,Russia,56.91389847,124.9140015
UERP,Polyarny Airport,Russia,66.40039825,112.0299988
UESO,Chokurdakh Airport,Russia,70.62310028,147.9019928
UESS,Cherskiy Airport,Russia,68.74060059,161.3379974
UEST,Tiksi Airport,Russia,71.6977005,128.9029999
UHKK,Komsomolsk-on-Amur Airport,Russia,50.4090004,136.9340057
UHMA,Ugolny Airport,Russia,64.734902,177.740997
UHOO,Okhotsk Airport,Russia,59.4100647,143.0565033
UJAP,Ujae Atoll Airport,Marshall Islands,8.928059578,165.7619934
UKCM,Mariupol International Airport,Ukraine,47.0760994,37.44960022
UKCW,Luhansk International Airport,Ukraine,48.41740036,39.37409973
UKDE,Zaporizhzhia International Airport,Ukraine,47.86700058,35.31570053
UKDR,Kryvyi Rih International Airport,Ukraine,48.04330063,33.20999908
